
Stock	Country	Year	CatchCategory	ReportingCategory	CATONRaisedOrImported	MisreportedArea	Area	Season	SeasonType	Fleet	CATON	Effort	UnitEffort	OfficialLandings	SampledOrEstimated	Sex	AgeOrLength	AgeOrLengthType	CANUM	WECA	LECA	SampledCatch	No. of Length Samples	No. of Length Measured	No. of Age Samples	No. Age Readings
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	1	Age	334.27	32.72		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	2	Age	2103.06	113.41		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	3	Age	2940.18	146.26		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	4	Age	1860.59	187.50		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	5	Age	2073.71	222.26		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	6	Age	876.83	271.52		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	7	Age	490.06	333.20		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	8	Age	242.99	426.34		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	9	Age	58.08	592.21		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	10	Age	34.08	614.65		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	11	Age	13.35	757.06		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	12	Age	7.77	871.88		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	13	Age	4.00	847.97		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Landings	Reported	Imported_Data	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	2021.00	3052	kWd	2000	Estimated_Distribution	Undetermined	14	Age	1.83	879.53		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	1	Age	74.10	32.72		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	2	Age	466.19	113.41		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	3	Age	651.76	146.26		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	4	Age	412.44	187.50		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	5	Age	459.68	222.26		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	6	Age	194.37	271.52		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	7	Age	108.63	333.20		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	8	Age	53.86	426.34		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	9	Age	12.87	592.21		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	10	Age	7.56	614.65		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	11	Age	2.96	757.06		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	12	Age	1.72	871.88		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	13	Age	0.89	847.97		0	0	0	0	0
meg.27.7b-k8abd	Belgium	2023	Discards	Reported	Raised_Discards	 	27.7.j	1	Quarter	OTB_DEF_100-119_0_0_all	448.92	3052	kWd		Estimated_Distribution	Undetermined	14	Age	0.40	879.53		0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	1	Age	437.46	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	2	Age	543.99	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	3	Age	329.21	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	4	Age	564.01	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	5	Age	1302.91	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	6	Age	963.09	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	7	Age	193.14	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	8	Age	83.41	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	9	Age	18.89	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	10	Age	4.57	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	11	Age	2.27	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	977.40	105202	kWd		Estimated_Distribution	Undetermined	12	Age	0.04	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	1	Age	18403.35	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	2	Age	22884.97	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	3	Age	13849.46	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	4	Age	23726.91	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	5	Age	54811.69	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	6	Age	40515.63	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	7	Age	8124.96	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	8	Age	3509.15	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	9	Age	794.87	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	10	Age	192.05	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	11	Age	95.49	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_100-119_0_0	41101.55	105202	kWd		Estimated_Distribution	Undetermined	12	Age	1.65	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	1	Age	9601.75	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	2	Age	11939.98	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	3	Age	7225.81	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	4	Age	12379.26	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	5	Age	28597.40	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	6	Age	21138.59	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	7	Age	4239.11	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	8	Age	1830.86	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	9	Age	414.71	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	10	Age	100.20	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	11	Age	49.82	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	21444.41	43816	kWd		Estimated_Distribution	Undetermined	12	Age	0.86	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	1	Age	227.91	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	2	Age	283.41	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	3	Age	171.51	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	4	Age	293.84	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	5	Age	678.79	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	6	Age	501.75	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	7	Age	100.62	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	8	Age	43.46	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	9	Age	9.84	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	10	Age	2.38	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	11	Age	1.18	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTB_DEF_70-99_0_0	509.95	43816	kWd		Estimated_Distribution	Undetermined	12	Age	0.02	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	1	Age	1.79	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	2	Age	2.23	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	3	Age	1.35	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	4	Age	2.31	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	5	Age	5.33	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	6	Age	3.94	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	7	Age	0.79	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	8	Age	0.34	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	9	Age	0.08	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	10	Age	0.02	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	11	Age	0.01	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	4.05	8699	kWd		Estimated_Distribution	Undetermined	12	Age	0.00	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	1	Age	76.12	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	2	Age	94.66	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	3	Age	57.28	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	4	Age	98.14	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	5	Age	226.71	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	6	Age	167.58	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	7	Age	33.61	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	8	Age	14.51	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	9	Age	3.29	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	10	Age	0.79	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	11	Age	0.39	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.b	1	Quarter	OTT_DEF_100-119_0_0	170.39	8699	kWd		Estimated_Distribution	Undetermined	12	Age	0.01	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	1	Age	13834.86	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	2	Age	17203.96	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	3	Age	10411.44	129.52	273.93	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	4	Age	17836.89	260.95	331.10	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	5	Age	41205.12	284.42	341.91	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	6	Age	30457.94	311.31	349.05	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	7	Age	6108.00	446.89	394.68	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	8	Age	2638.03	477.46	401.72	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	9	Age	597.55	549.64	435.63	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	10	Age	144.37	557.76	476.01	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	11	Age	71.79	870.17	490.73	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Landings	Reported	Imported_Data	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	30898.81	74371	kWd		Estimated_Distribution	Undetermined	12	Age	1.24	1251.71	550.00	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	734.78	74371	kWd		Estimated_Distribution	Undetermined	1	Age	328.66	20.05	145.66	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	734.78	74371	kWd		Estimated_Distribution	Undetermined	2	Age	408.69	113.97	253.85	0	0	0	0	0
meg.27.7b-k8abd	France	2023	Discards	Reported	Raised_Discards	 	27.7.c	1	Quarter	OTB_DEF_100-119_0_0	734.78	74371	kWd		Estimated_Distribution	Undetermined	3	Age	247.33	129.52	273.93	0	0	0	0	0
